id,text
5728,have ensue
5729,[ be ] the manage director of
5730,to pave
5731,want to establish
5732,to press
5733,do not enjoy
5734,can not be exchange
5735,must register
5736,mandate
5737,would also require
5738,respectively be promote
5739,to have win
5740,tighten
5741,be increasingly pass
5742,must have average
5743,wish to sign
5744,do not meet
5745,as win
5746,have happen
5747,[ be ] chief executive [ of ]
5748,be commission in
5749,be home match [ of ]
5750,to be play
5751,by win
5752,to have remain
5753,do not qualify
5754,will only earn
5755,have arise
5756,have face
5757,have abuse
5758,directly enter
5759,wish to manage
5760,to secure a permanent managerial post after perform well
5761,to secure
5762,broadcast live
5763,be broadcast live
5764,be jointly own
5765,have be win
5766,have be grow
5767,be table
5768,would have commercial independence give
5769,threaten to form
5770,consider leave
5771,have be widely praise
5772,reach a six - year extension with the premier league in 2015 to broadcast
5773,play 38 match play
5774,be colloquially know
5775,hold respectively
5776,must consist
5777,be double
5778,be add up
5779,count
5780,typically hold
5781,have therefore of
5782,begin sell
5783,have horizontally adjacent
5784,must either use
5785,may take
5786,score regardless
5787,do because
5788,be the player with
5789,could not end
5790,simultaneously be
5791,forfeit
5792,be automatically reject
5793,do not affect
5794,tile inlaid
5795,8½
5796,play to make
5797,may be fold
5798,not permit
5799,have the tile of
5800,have size of
5801,overstep
5802,have so of
5803,have the penalty of
5804,sesquioxidiz
5805,could theoretically score
5806,may read
5807,to right
5808,must form
5809,must be define
5810,can determine
5811,score just 253 point give
5812,pre - print
5813,to permit
5814,fit
5815,hook
5816,must forfeit
5817,will not call
5818,generally constitute
5819,will incorrectly challenge
5820,could pass -PRON- / -PRON- turn do
5821,could pass
5822,to advance
5823,be label
5824,be letter
5825,could play
5826,be either put
5827,to have be achieve
5828,independently mine
5829,meet e.g.
5830,have be incorporate
5831,be not allow
5832,be generally exclude
5833,may wish to play
5834,may wish
5835,be also design
5836,to be stow
5837,to be re - orient
5838,be launch
5839,have reject
5840,be only include
5841,be market
5842,judge
5843,word
5844,source
5845,to adjudicate
5846,to indicate
5847,have be employ
5848,may choose to challenge
5849,may choose
5850,be not entitle
5851,[ be ] architect [ from ]
5852,work out by perform
5853,in sell
5854,may not use
5855,can face
5856,develop release
5857,re - appear
5858,have withdraw
5859,have be release
5860,have also be know
5861,have be prepare
5862,draw tile to fill
5863,be conceal
5864,multiply
5865,be never record
5866,to fit snugly
5867,have a record score of
5868,have be choose
5869,be employ
5870,may create
5871,to designate
5872,correspond
5873,actually do
5874,would get
5875,play blank to represent
5876,play blank
5877,stipulate
5878,be the winner in
5879,be count
5880,must submit
5881,can be involve
5882,could be interpret
5883,exchange
5884,[ be ] a resident of
5885,simplify
5886,slightly rearrange
5887,would be write
5888,may request to hold
5889,may request
5890,have not draw
5891,may hold
5892,must show
5893,stick
5894,be allow as long
5895,have be sell
5896,be play with
5897,can change anytime
5898,do not result
5899,have be adopt
5900,use instead
5901,do utilize
5902,gag ahead
5903,lay rather exhaustingly
5904,choreograph
5905,[ be ] director of
5906,be certainly
5907,be as well
5908,have then of
5909,be originally then
5910,' m not talk
5911,do n't believe
5912,to put
5913,can not imagine
5914,disguise as
5915,exude
5916,[ be ] assistant [ of ]
5917,life happily
5918,[ be ] singer [ from ]
5919,[ be ] the drummer for
5920,be romantically involve
5921,[ be ] punk rock [ from ]
5922,form the ivor novello award win
5923,form the brit award win
5924,[ be ] girl [ from ]
5925,be post
5926,[ be ] opposite actor [ of ]
5927,effectively be
5928,be usually credit
5929,not to release
5930,obtain
5931,be cover in
5932,be partially cover
5933,decide to resurrect
5934,re - join bananarama to record
5935,re - join
5936,reteam
5937,work release
5938,co - write many of the group 's hit include
5939,continue to make
5940,independently release
5941,be reject
5942,be ascribe
5943,have compile
5944,be reintroduce
5945,toward study
5946,have be influence
5947,be locate down
5948,have be ascribe
5949,doubt
5950,repeat
5951,be forcibly prevent
5952,from do
5953,be partially discuss
5954,claim to know
5955,can not can not teach effectually
5956,can certainly declare concern
5957,can not defend
5958,can certainly declare
5959,seriously study
5960,cluster
5961,to prove objectively
5962,be cluster together
5963,to be prove
5964,invert
5965,be eu
5966,be attempt to make
5967,be not only
5968,to justify
5969,never present
5970,[ be ] later life [ of ]
5971,[ be ] brother - in - law [ of ]
5972,almost face
5973,to guide
5974,[ be ] seventh letter [ of ]
5975,to tutor
5976,[ be ] a fellow disciple of
5977,to overthrow
5978,[ be ] wrestle coach [ of ]
5979,account for this fact by claim
5980,have argue
5981,be give name [ of ]
5982,must remain
5983,infuse
5984,must have be instruct
5985,have also attend course of philosophy before meeting
5986,have also attend
5987,have attend course of philosophy before meeting
5988,may have contribute
5989,have be collect
5990,slander ultimately
5991,slander
5992,be drink together
5993,be also strongly link
5994,instantiate
5995,be ground
5996,so be not include
5997,have be put
5998,adopt the first saying
5999,continually approach
6000,will ultimately exhaust
6001,be a philosopher in
6002,to have survive
6003,be the innovator of
6004,be most famously capture more explicitly
6005,be admire
6006,disparage generally
6007,be also not
6008,to reconstruct
6009,even cite
6010,have also begin
6011,be narrate not long
6012,[ be ] a disciple [ of ]
6013,not as remember
6014,be recount
6015,assure
6016,have be transmit
6017,come expect to learn
6018,come expect
6019,may also learn
6020,state as well
6021,ἡ
6022,seem
6023,to diminish nevertheless
6024,may have keep
6025,disclose only orally
6026,have diverge
6027,to disparage
6028,notoriously attack
6029,merely suggest
6030,foster
6031,be student [ of ]
6032,[ be ] student [ of ]
6033,reconcile
6034,allegedly exercise
6035,may be relate
6036,possibly take
6037,be gain
6038,derive experientially
6039,have be summarize
6040,dodds
6041,illuminate
6042,trace
6043,be mother [ of ]
6044,be niece of
6045,[ be ] the mother of
6046,be sister of
6047,confuse the issue by present
6048,confused
6049,to be challenging
6050,pose
6051,actually refute
6052,have be refute
6053,have climb
6054,be compel
6055,must be force
6056,can muster
6057,be qualified
6058,outline
6059,must be take
6060,be instead
6061,[ be ] life of
6062,would discourse
6063,try to force
6064,should be keep
6065,to be rule
6066,be emphasise
6067,typically refer
6068,be express
6069,can only be perceive
6070,to recognize
6071,constantly change
6072,to be name
6073,be not name
6074,have never be
6075,[ be ] most famous student [ of ]
6076,be acquire
6077,could not have otherwise know
6078,help to distinguish between pure and applied mathematic by widen
6079,help to distinguish
6080,to lay
6081,will not know
6082,to arise
6083,must learn
6084,take seriously
6085,as be write
6086,be describe internally
6087,to have undergo
6088,circa
6089,[ be ] teacher of
6090,probably have
6091,be reconstruct
6092,just confirm
6093,be favour
6094,be hamper
6095,simply die
6096,do not relate
6097,suppose
6098,τὸ
6099,be predicate
6100,assign respectively
6101,do not step forward
6102,to testify
6103,be indeed
6104,as mention
6105,list those who be in attendance at the prison on socrates ' last day explain
6106,may have travel
6107,to have return
6108,be school
6109,never speak
6110,lecture
6111,be adjourn
6112,be socially locate
6113,mock
6114,will feel
6115,be a friend of
6116,[ be ] the leader of
6117,have doc have serve
6118,have doc
6119,to have die
6120,have a son have serve
6121,attempt to enter
6122,be live pitifully
6123,to help up
6124,tackle
6125,want to laughter
6126,want to outlaw as well
6127,speak approvingly
6128,can provide
6129,allude
6130,do not refer
6131,to face
6132,do not stop criticize
6133,do not stop
6134,may get
6135,prosecute
6136,will stumble
6137,be a guest at
6138,socrates
6139,have interpret plato as state
6140,have interpret
6141,be partly base
6142,may be see
6143,famously demonstrate
6144,identify problem with the justified true belief definition in the theaetetus concluding
6145,[ be ] teacher [ of ]
6146,have also be cite
6147,to be mediate
6148,should be apply
6149,so transform
6150,grapple
6151,should be set up
6152,try to dismiss
6153,have be mistake
6154,[ be ] guy [ of ]
6155,gradually withdraw
6156,have also make
6157,be re - record
6158,have work produce
6159,sing vocal
6160,limit sell
6161,do n't fight
6162,along result
6163,eat
6164,top up
6165,can also be present
6166,be eliminate
6167,before drink
6168,spritz
6169,[ be ] chemist [ from ]
6170,may be call
6171,to aid
6172,be be serve
6173,be also commonly serve
6174,recross
6175,should avoid drink
6176,wish to discipline
6177,should avoid
6178,be bear around
6179,engineer
6180,have integrate
6181,rigidly bolt
6182,be ever ready
6183,buy back
6184,have all power two wheeler sale of
6185,rebound
6186,to reflect
6187,be rise
6188,mount
6189,be fix
6190,|
6191,start make
6192,advertising
6193,to be drop
6194,have introduce
6195,introduce the lambretta begin
6196,[ be ] general director [ of ]
6197,be bolt
6198,typically drive
6199,mount low
6200,be drive directly
6201,[ be ] financial backer [ of ]
6202,be make easily
6203,have build
6204,have be build
6205,to door
6206,be the glamorous image of
6207,could be buy
6208,to add
6209,be pass
6210,could perform
6211,never lose
6212,[ be ] a manufacturer of
6213,discontinue scooter production to concentrate
6214,discontinue
6215,be mount
6216,generally use
6217,by make
6218,take over the german licence to manufacture
6219,could have speed of
6220,be prefer
6221,overaccessorized
6222,customise -PRON- scooter by paint
6223,customise
6224,be plat
6225,tour 150|fuji rabbit touring
6226,ret.jpg
6227,attempt to license
6228,have cast
6229,emit
6230,be achieve
6231,can arise
6232,can be support
6233,do not differentiate
6234,recommend use
6235,exclude
6236,from make
6237,re - purpose
6238,conceal
6239,have vary
6240,foreshadow
6241,converge
6242,widely use
6243,begin root for ross ' union openly voice
6244,begin root
6245,begin root for rachel openly voice
6246,actually feel
6247,would transform
6248,to morph
6249,nearly go
6250,be suggest
6251,be meet
6252,admit keep
6253,accomplish this ing
6254,accomplish
6255,recoupl through several cliffhanger put
6256,recoupl
6257,[ be ] author [ of ]
6258,ca n't create
6259,entirely devoted
6260,share with the character cite
6261,observe jewish stereotype identify
6262,observe several similarity -PRON- share with the character cite
6263,[ be ] grandmother [ of ]
6264,observe several similarity -PRON- share with the character identify
6265,also acknowledge rachel 's initial jewish american princess quality describe
6266,also acknowledge
6267,continue to write
6268,label
6269,joke
6270,help make
6271,attribute much of the show 's legacy to the hairstyle call
6272,be be refer
6273,to audition
6274,have begin to doubt
6275,to balance
6276,to release
6277,risk to recast
6278,would have potentially cost
6279,risk
6280,not to participate
6281,have be cast
6282,' m audition
6283,also receive
6284,have begin allow
6285,have begin audition
6286,appreciate aniston 's interpretation of rachel commend
6287,commend
6288,gradually evolve
6289,romantically involve
6290,to be imitate
6291,be cite
6292,be try to pattern -PRON- own life lament
6293,be try to pattern
6294,dislike
6295,'d curse
6296,find state
6297,find maintain
6298,to blowdry
6299,would rather shave -PRON- head to wear
6300,would rather shave
6301,perform well
6302,pan -PRON- for even conceive
6303,pan
6304,also cite the same episode as one of enjoy
6305,also cite the same episode as one of call
6306,also cite
6307,do n't make
6308,have object
6309,want to delay further
6310,want to delay
6311,would include
6312,protest the idea fear
6313,protest
6314,resent
6315,do n't want to pretend
6316,worry
6317,do n't see
